datetime,registered_count,direct_count,total_count,hour,day_of_month,month,year,day_of_week,is_weekend,date,conditions,temperature_c,perceived_temperature_c,humidity,windspeed_kmh,is_holiday
2011-12-14 12:00:00,138,6,144,12,14,12,2011,2,False,2011-12-14,clouds,8.9,8.0,57.0,6.0,False
2011-12-14 13:00:00,119,14,133,13,14,12,2011,2,False,2011-12-14,clouds,8.9,8.0,57.0,7.0,False
2011-12-14 14:00:00,134,17,151,14,14,12,2011,2,False,2011-12-14,clouds,9.9,10.0,54.0,6.0,False
2011-12-14 15:00:00,143,24,167,15,14,12,2011,2,False,2011-12-14,clouds,9.9,10.0,54.0,7.0,False
2011-12-14 16:00:00,233,12,245,16,14,12,2011,2,False,2011-12-14,clouds,9.9,10.0,54.0,7.0,False
2011-12-14 17:00:00,377,19,396,17,14,12,2011,2,False,2011-12-14,clouds,8.9,8.0,57.0,7.0,False
2011-12-14 18:00:00,379,11,390,18,14,12,2011,2,False,2011-12-14,clouds,8.9,7.0,62.0,11.0,False
2011-12-14 19:00:00,259,9,268,19,14,12,2011,2,False,2011-12-14,clouds,8.9,8.0,62.0,7.0,False
2011-12-14 20:00:00,169,6,175,20,14,12,2011,2,False,2011-12-14,clouds,8.0,7.0,66.0,7.0,False
2011-12-14 21:00:00,145,9,154,21,14,12,2011,2,False,2011-12-14,clouds,8.0,6.0,66.0,11.0,False
2011-12-14 22:00:00,99,5,104,22,14,12,2011,2,False,2011-12-14,clear,8.0,6.0,66.0,11.0,False
2011-12-14 23:00:00,48,3,51,23,14,12,2011,2,False,2011-12-14,clear,7.0,5.0,70.0,11.0,False
2011-12-15 00:00:00,45,5,50,0,15,12,2011,3,False,2011-12-15,clear,7.0,5.0,70.0,11.0,False
2011-12-15 01:00:00,15,5,20,1,15,12,2011,3,False,2011-12-15,clouds,7.0,5.0,70.0,11.0,False
2011-12-15 02:00:00,5,2,7,2,15,12,2011,3,False,2011-12-15,clouds,7.0,6.0,70.0,9.0,False
2011-12-15 03:00:00,2,1,3,3,15,12,2011,3,False,2011-12-15,clouds,7.0,6.0,70.0,9.0,False
2011-12-15 04:00:00,6,0,6,4,15,12,2011,3,False,2011-12-15,clouds,7.0,4.0,70.0,15.0,False
2011-12-15 05:00:00,24,0,24,5,15,12,2011,3,False,2011-12-15,clouds,7.0,4.0,70.0,19.0,False
2011-12-15 06:00:00,90,2,92,6,15,12,2011,3,False,2011-12-15,clear,7.0,5.0,66.0,13.0,False
2011-12-15 07:00:00,252,6,258,7,15,12,2011,3,False,2011-12-15,clear,7.0,5.0,70.0,13.0,False
2011-12-15 08:00:00,449,8,457,8,15,12,2011,3,False,2011-12-15,clouds,8.0,5.0,66.0,15.0,False
2011-12-15 09:00:00,274,6,280,9,15,12,2011,3,False,2011-12-15,clouds,8.9,6.0,62.0,19.0,False
2011-12-15 10:00:00,105,4,109,10,15,12,2011,3,False,2011-12-15,clouds,10.8,11.0,58.0,20.0,False
2011-12-15 11:00:00,126,9,135,11,15,12,2011,3,False,2011-12-15,clouds,10.8,11.0,62.0,28.0,False
2011-12-15 12:00:00,140,17,157,12,15,12,2011,3,False,2011-12-15,clouds,13.6,14.0,59.0,33.0,False
2011-12-15 13:00:00,150,14,164,13,15,12,2011,3,False,2011-12-15,clouds,15.5,16.0,55.0,24.0,False
2011-12-15 14:00:00,124,8,132,14,15,12,2011,3,False,2011-12-15,clouds,16.4,17.0,52.0,22.0,False
2011-12-15 15:00:00,76,6,82,15,15,12,2011,3,False,2011-12-15,light_rain,16.4,17.0,55.0,15.0,False
2011-12-15 16:00:00,124,7,131,16,15,12,2011,3,False,2011-12-15,light_rain,13.6,14.0,72.0,11.0,False
2011-12-15 17:00:00,310,14,324,17,15,12,2011,3,False,2011-12-15,clouds,16.4,17.0,59.0,19.0,False
2011-12-15 18:00:00,363,14,377,18,15,12,2011,3,False,2011-12-15,clouds,16.4,17.0,59.0,20.0,False
2011-12-15 19:00:00,274,13,287,19,15,12,2011,3,False,2011-12-15,clouds,16.4,17.0,59.0,19.0,False
2011-12-15 20:00:00,209,12,221,20,15,12,2011,3,False,2011-12-15,clear,16.4,17.0,59.0,22.0,False
2011-12-15 21:00:00,145,10,155,21,15,12,2011,3,False,2011-12-15,clear,15.5,16.0,63.0,20.0,False
2011-12-15 22:00:00,116,8,124,22,15,12,2011,3,False,2011-12-15,clear,16.4,17.0,63.0,22.0,False
2011-12-15 23:00:00,104,10,114,23,15,12,2011,3,False,2011-12-15,clear,16.4,17.0,63.0,22.0,False
2011-12-16 00:00:00,60,12,72,0,16,12,2011,4,False,2011-12-16,clear,15.5,16.0,72.0,22.0,False
2011-12-16 01:00:00,28,3,31,1,16,12,2011,4,False,2011-12-16,clear,15.5,16.0,72.0,15.0,False
2011-12-16 02:00:00,23,0,23,2,16,12,2011,4,False,2011-12-16,clear,14.6,15.0,77.0,7.0,False
2011-12-16 03:00:00,3,2,5,3,16,12,2011,4,False,2011-12-16,clear,13.6,14.0,82.0,9.0,False
2011-12-16 04:00:00,4,1,5,4,16,12,2011,4,False,2011-12-16,clouds,15.5,16.0,59.0,13.0,False
2011-12-16 05:00:00,26,0,26,5,16,12,2011,4,False,2011-12-16,clear,14.6,15.0,44.0,26.0,False
2011-12-16 06:00:00,80,2,82,6,16,12,2011,4,False,2011-12-16,clouds,12.7,13.0,33.0,20.0,False
2011-12-16 07:00:00,226,5,231,7,16,12,2011,4,False,2011-12-16,clouds,9.9,10.0,46.0,20.0,False
2011-12-16 08:00:00,449,10,459,8,16,12,2011,4,False,2011-12-16,clear,8.9,6.0,46.0,28.0,False
2011-12-16 09:00:00,235,8,243,9,16,12,2011,4,False,2011-12-16,clear,8.9,6.0,46.0,26.0,False
2011-12-16 10:00:00,122,10,132,10,16,12,2011,4,False,2011-12-16,clear,8.0,4.0,46.0,20.0,False
2011-12-16 11:00:00,135,9,144,11,16,12,2011,4,False,2011-12-16,clouds,8.0,4.0,42.0,20.0,False
2011-12-16 12:00:00,163,10,173,12,16,12,2011,4,False,2011-12-16,clouds,8.0,4.0,42.0,24.0,False
2011-12-16 13:00:00,125,12,137,13,16,12,2011,4,False,2011-12-16,clouds,8.0,4.0,39.0,24.0,False
2011-12-16 14:00:00,115,13,128,14,16,12,2011,4,False,2011-12-16,clouds,8.0,5.0,42.0,15.0,False
2011-12-16 15:00:00,141,12,153,15,16,12,2011,4,False,2011-12-16,clouds,7.0,4.0,45.0,20.0,False
2011-12-16 16:00:00,212,12,224,16,16,12,2011,4,False,2011-12-16,clouds,7.0,4.0,45.0,15.0,False
2011-12-16 17:00:00,352,13,365,17,16,12,2011,4,False,2011-12-16,clouds,7.0,4.0,45.0,19.0,False
2011-12-16 18:00:00,285,10,295,18,16,12,2011,4,False,2011-12-16,clouds,7.0,4.0,45.0,17.0,False
2011-12-16 19:00:00,203,11,214,19,16,12,2011,4,False,2011-12-16,clouds,7.0,4.0,45.0,15.0,False
2011-12-16 20:00:00,146,6,152,20,16,12,2011,4,False,2011-12-16,clouds,7.0,5.0,45.0,13.0,False
2011-12-16 21:00:00,95,7,102,21,16,12,2011,4,False,2011-12-16,clouds,7.0,5.0,45.0,11.0,False
2011-12-16 22:00:00,100,6,106,22,16,12,2011,4,False,2011-12-16,clouds,6.1,4.0,49.0,11.0,False
2011-12-16 23:00:00,71,4,75,23,16,12,2011,4,False,2011-12-16,clouds,6.1,4.0,49.0,9.0,False
2011-12-17 00:00:00,59,3,62,0,17,12,2011,5,True,2011-12-17,clear,6.1,3.0,49.0,19.0,False
2011-12-17 01:00:00,39,4,43,1,17,12,2011,5,True,2011-12-17,clouds,6.1,3.0,52.0,17.0,False
2011-12-17 02:00:00,47,11,58,2,17,12,2011,5,True,2011-12-17,clouds,5.2,2.0,56.0,15.0,False
2011-12-17 03:00:00,22,4,26,3,17,12,2011,5,True,2011-12-17,clear,4.2,1.0,60.0,13.0,False
2011-12-17 04:00:00,9,0,9,4,17,12,2011,5,True,2011-12-17,clear,3.3,-0.0,65.0,11.0,False
2011-12-17 05:00:00,7,2,9,5,17,12,2011,5,True,2011-12-17,clouds,4.2,1.0,60.0,13.0,False
2011-12-17 06:00:00,17,0,17,6,17,12,2011,5,True,2011-12-17,clouds,4.2,-0.0,56.0,19.0,False
2011-12-17 07:00:00,20,0,20,7,17,12,2011,5,True,2011-12-17,clouds,4.2,1.0,56.0,15.0,False
2011-12-17 08:00:00,55,4,59,8,17,12,2011,5,True,2011-12-17,clouds,4.2,1.0,56.0,15.0,False
2011-12-17 09:00:00,95,5,100,9,17,12,2011,5,True,2011-12-17,clouds,4.2,-0.0,56.0,17.0,False
2011-12-17 10:00:00,171,10,181,10,17,12,2011,5,True,2011-12-17,clouds,4.2,-0.0,52.0,19.0,False
2011-12-17 11:00:00,188,21,209,11,17,12,2011,5,True,2011-12-17,clouds,5.2,1.0,45.0,22.0,False
2011-12-17 12:00:00,216,28,244,12,17,12,2011,5,True,2011-12-17,clouds,5.2,1.0,45.0,19.0,False
2011-12-17 13:00:00,204,32,236,13,17,12,2011,5,True,2011-12-17,clouds,5.2,2.0,48.0,17.0,False
2011-12-17 14:00:00,207,30,237,14,17,12,2011,5,True,2011-12-17,clear,5.2,1.0,45.0,24.0,False
2011-12-17 15:00:00,195,33,228,15,17,12,2011,5,True,2011-12-17,clear,5.2,1.0,45.0,19.0,False
2011-12-17 16:00:00,192,30,222,16,17,12,2011,5,True,2011-12-17,clear,5.2,2.0,45.0,15.0,False
2011-12-17 17:00:00,153,12,165,17,17,12,2011,5,True,2011-12-17,clear,4.2,1.0,48.0,15.0,False
2011-12-17 18:00:00,150,7,157,18,17,12,2011,5,True,2011-12-17,clear,4.2,-1.0,48.0,26.0,False
2011-12-17 19:00:00,95,11,106,19,17,12,2011,5,True,2011-12-17,light_rain,3.3,-2.0,65.0,22.0,False
2011-12-17 20:00:00,99,7,106,20,17,12,2011,5,True,2011-12-17,clear,2.3,-2.0,69.0,17.0,False
2011-12-17 21:00:00,88,8,96,21,17,12,2011,5,True,2011-12-17,clear,1.4,-2.0,75.0,11.0,False
2011-12-17 22:00:00,73,7,80,22,17,12,2011,5,True,2011-12-17,clear,1.4,-2.0,75.0,11.0,False
2011-12-17 23:00:00,63,6,69,23,17,12,2011,5,True,2011-12-17,clear,1.4,-1.0,75.0,0.0,False
2011-12-18 00:00:00,64,7,71,0,18,12,2011,6,True,2011-12-18,clear,1.4,-2.0,75.0,9.0,False
2011-12-18 01:00:00,43,3,46,1,18,12,2011,6,True,2011-12-18,clear,1.4,-1.0,69.0,7.0,False
2011-12-18 02:00:00,39,2,41,2,18,12,2011,6,True,2011-12-18,clear,2.3,-0.0,55.0,7.0,False
2011-12-18 03:00:00,16,2,18,3,18,12,2011,6,True,2011-12-18,clear,2.3,-2.0,55.0,15.0,False
2011-12-18 04:00:00,1,0,1,4,18,12,2011,6,True,2011-12-18,clear,2.3,-2.0,55.0,15.0,False
2011-12-18 05:00:00,4,1,5,5,18,12,2011,6,True,2011-12-18,clear,1.4,-1.0,59.0,7.0,False
2011-12-18 06:00:00,3,0,3,6,18,12,2011,6,True,2011-12-18,clear,1.4,-2.0,59.0,9.0,False
2011-12-18 07:00:00,11,1,12,7,18,12,2011,6,True,2011-12-18,clear,1.4,-2.0,59.0,11.0,False
2011-12-18 08:00:00,31,1,32,8,18,12,2011,6,True,2011-12-18,clear,1.4,1.0,69.0,0.0,False
2011-12-18 09:00:00,75,6,81,9,18,12,2011,6,True,2011-12-18,clear,2.3,-1.0,64.0,11.0,False
2011-12-18 10:00:00,122,7,129,10,18,12,2011,6,True,2011-12-18,clear,3.3,-1.0,60.0,17.0,False
2011-12-18 11:00:00,168,20,188,11,18,12,2011,6,True,2011-12-18,clouds,3.3,-1.0,60.0,15.0,False
2011-12-18 12:00:00,202,26,228,12,18,12,2011,6,True,2011-12-18,clear,4.2,1.0,60.0,15.0,False
2011-12-18 13:00:00,210,18,228,13,18,12,2011,6,True,2011-12-18,clear,6.1,2.0,49.0,20.0,False
2011-12-18 14:00:00,200,19,219,14,18,12,2011,6,True,2011-12-18,clear,6.1,3.0,49.0,19.0,False
2011-12-18 15:00:00,184,23,207,15,18,12,2011,6,True,2011-12-18,clear,7.0,4.0,45.0,19.0,False
2011-12-18 16:00:00,207,27,234,16,18,12,2011,6,True,2011-12-18,clear,5.2,2.0,48.0,17.0,False
2011-12-18 17:00:00,126,10,136,17,18,12,2011,6,True,2011-12-18,clear,5.2,2.0,46.0,11.0,False
2011-12-18 18:00:00,123,15,138,18,18,12,2011,6,True,2011-12-18,clear,5.2,2.0,45.0,13.0,False
2011-12-18 19:00:00,130,5,135,19,18,12,2011,6,True,2011-12-18,clear,4.2,2.0,52.0,9.0,False
2011-12-18 20:00:00,94,10,104,20,18,12,2011,6,True,2011-12-18,clear,3.3,1.0,60.0,7.0,False
2011-12-18 21:00:00,80,9,89,21,18,12,2011,6,True,2011-12-18,clear,2.3,2.0,64.0,0.0,False
2011-12-18 22:00:00,47,2,49,22,18,12,2011,6,True,2011-12-18,clear,2.3,-1.0,75.0,13.0,False
2011-12-18 23:00:00,31,6,37,23,18,12,2011,6,True,2011-12-18,clear,1.4,-1.0,75.0,7.0,False
2011-12-19 00:00:00,14,3,17,0,19,12,2011,0,False,2011-12-19,clear,1.4,-1.0,75.0,6.0,False
2011-12-19 01:00:00,8,3,11,1,19,12,2011,0,False,2011-12-19,clear,0.5,-2.0,80.0,6.0,False
2011-12-19 02:00:00,3,0,3,2,19,12,2011,0,False,2011-12-19,clear,0.5,-2.0,80.0,6.0,False
2011-12-19 03:00:00,3,0,3,3,19,12,2011,0,False,2011-12-19,clear,-0.5,-3.0,86.0,6.0,False
2011-12-19 04:00:00,4,0,4,4,19,12,2011,0,False,2011-12-19,clear,-0.5,-4.0,86.0,9.0,False
2011-12-19 05:00:00,21,0,21,5,19,12,2011,0,False,2011-12-19,clear,-1.4,-5.0,93.0,7.0,False
2011-12-19 06:00:00,68,0,68,6,19,12,2011,0,False,2011-12-19,clear,-0.5,-4.0,86.0,7.0,False
2011-12-19 07:00:00,187,4,191,7,19,12,2011,0,False,2011-12-19,clear,0.5,-2.0,74.0,7.0,False
2011-12-19 08:00:00,389,8,397,8,19,12,2011,0,False,2011-12-19,clear,1.4,-3.0,75.0,13.0,False
2011-12-19 09:00:00,166,17,183,9,19,12,2011,0,False,2011-12-19,clear,2.3,-2.0,69.0,15.0,False
2011-12-19 10:00:00,96,12,108,10,19,12,2011,0,False,2011-12-19,clear,3.3,-1.0,67.0,13.0,False
2011-12-19 11:00:00,105,22,127,11,19,12,2011,0,False,2011-12-19,clear,4.2,-0.0,65.0,17.0,False
2011-12-19 12:00:00,128,13,141,12,19,12,2011,0,False,2011-12-19,clear,6.1,2.0,61.0,22.0,False
2011-12-19 13:00:00,127,15,142,13,19,12,2011,0,False,2011-12-19,clear,8.0,4.0,49.0,22.0,False
2011-12-19 14:00:00,107,30,137,14,19,12,2011,0,False,2011-12-19,clear,8.9,7.0,46.0,15.0,False
2011-12-19 15:00:00,135,24,159,15,19,12,2011,0,False,2011-12-19,clear,9.9,10.0,46.0,11.0,False
2011-12-19 16:00:00,189,19,208,16,19,12,2011,0,False,2011-12-19,clear,10.8,11.0,40.0,17.0,False
2011-12-19 17:00:00,362,16,378,17,19,12,2011,0,False,2011-12-19,clear,9.9,10.0,46.0,13.0,False
2011-12-19 18:00:00,343,11,354,18,19,12,2011,0,False,2011-12-19,clear,8.9,7.0,50.0,13.0,False
2011-12-19 19:00:00,234,17,251,19,19,12,2011,0,False,2011-12-19,clouds,8.9,7.0,53.0,11.0,False
2011-12-19 20:00:00,197,9,206,20,19,12,2011,0,False,2011-12-19,clear,10.8,11.0,40.0,11.0,False
2011-12-19 21:00:00,112,15,127,21,19,12,2011,0,False,2011-12-19,clouds,8.9,7.0,53.0,9.0,False
2011-12-19 22:00:00,95,12,107,22,19,12,2011,0,False,2011-12-19,clouds,8.9,7.0,57.0,11.0,False
2011-12-19 23:00:00,50,10,60,23,19,12,2011,0,False,2011-12-19,clear,8.9,7.0,53.0,11.0,False
2011-12-20 00:00:00,21,0,21,0,20,12,2011,1,False,2011-12-20,clear,8.9,8.0,57.0,7.0,False
2011-12-20 01:00:00,6,0,6,1,20,12,2011,1,False,2011-12-20,clear,8.9,9.0,53.0,0.0,False
2011-12-20 02:00:00,10,1,11,2,20,12,2011,1,False,2011-12-20,clouds,8.0,8.0,61.0,0.0,False
2011-12-20 03:00:00,1,1,2,3,20,12,2011,1,False,2011-12-20,clouds,8.0,8.0,61.0,0.0,False
2011-12-20 04:00:00,4,0,4,4,20,12,2011,1,False,2011-12-20,clouds,8.9,8.0,53.0,7.0,False
2011-12-20 05:00:00,15,0,15,5,20,12,2011,1,False,2011-12-20,clouds,8.9,9.0,57.0,0.0,False
2011-12-20 06:00:00,71,1,72,6,20,12,2011,1,False,2011-12-20,clouds,8.9,9.0,57.0,0.0,False
2011-12-20 07:00:00,261,7,268,7,20,12,2011,1,False,2011-12-20,clouds,8.9,9.0,62.0,0.0,False
2011-12-20 08:00:00,422,10,432,8,20,12,2011,1,False,2011-12-20,clouds,11.7,12.0,54.0,6.0,False
2011-12-20 09:00:00,245,14,259,9,20,12,2011,1,False,2011-12-20,clouds,8.9,9.0,66.0,0.0,False
2011-12-20 10:00:00,109,20,129,10,20,12,2011,1,False,2011-12-20,clouds,11.7,12.0,58.0,13.0,False
2011-12-20 11:00:00,116,13,129,11,20,12,2011,1,False,2011-12-20,clouds,10.8,11.0,62.0,11.0,False
2011-12-20 12:00:00,159,16,175,12,20,12,2011,1,False,2011-12-20,clouds,12.7,13.0,54.0,9.0,False
2011-12-20 13:00:00,163,18,181,13,20,12,2011,1,False,2011-12-20,clouds,12.7,13.0,54.0,9.0,False
2011-12-20 14:00:00,127,11,138,14,20,12,2011,1,False,2011-12-20,clouds,12.7,13.0,58.0,7.0,False
2011-12-20 15:00:00,139,15,154,15,20,12,2011,1,False,2011-12-20,clouds,12.7,13.0,54.0,0.0,False
2011-12-20 16:00:00,218,20,238,16,20,12,2011,1,False,2011-12-20,clear,12.7,13.0,54.0,0.0,False
2011-12-20 17:00:00,417,14,431,17,20,12,2011,1,False,2011-12-20,clear,10.8,11.0,62.0,11.0,False
2011-12-20 18:00:00,385,26,411,18,20,12,2011,1,False,2011-12-20,clear,9.9,10.0,66.0,13.0,False
2011-12-20 19:00:00,218,6,224,19,20,12,2011,1,False,2011-12-20,clear,9.9,10.0,66.0,0.0,False
2011-12-20 20:00:00,144,3,147,20,20,12,2011,1,False,2011-12-20,clear,8.9,9.0,66.0,0.0,False
2011-12-20 21:00:00,139,4,143,21,20,12,2011,1,False,2011-12-20,clear,8.9,8.0,66.0,6.0,False
2011-12-20 22:00:00,104,3,107,22,20,12,2011,1,False,2011-12-20,clouds,8.9,9.0,66.0,0.0,False
2011-12-20 23:00:00,40,13,53,23,20,12,2011,1,False,2011-12-20,clouds,9.9,10.0,62.0,0.0,False
2011-12-21 00:00:00,18,7,25,0,21,12,2011,2,False,2011-12-21,clouds,8.0,6.0,71.0,9.0,False
2011-12-21 01:00:00,10,1,11,1,21,12,2011,2,False,2011-12-21,clouds,8.9,8.0,66.0,7.0,False
2011-12-21 02:00:00,4,0,4,2,21,12,2011,2,False,2011-12-21,clouds,8.9,9.0,71.0,0.0,False
2011-12-21 03:00:00,2,0,2,3,21,12,2011,2,False,2011-12-21,clouds,8.9,9.0,71.0,0.0,False
2011-12-21 04:00:00,2,0,2,4,21,12,2011,2,False,2011-12-21,clouds,8.9,9.0,71.0,0.0,False
2011-12-21 05:00:00,28,0,28,5,21,12,2011,2,False,2011-12-21,clouds,9.9,10.0,82.0,7.0,False
2011-12-21 06:00:00,75,1,76,6,21,12,2011,2,False,2011-12-21,clouds,8.9,9.0,87.0,0.0,False
2011-12-21 07:00:00,224,5,229,7,21,12,2011,2,False,2011-12-21,clouds,8.9,8.0,87.0,7.0,False
2011-12-21 08:00:00,393,12,405,8,21,12,2011,2,False,2011-12-21,light_rain,8.9,9.0,93.0,0.0,False
2011-12-21 09:00:00,220,14,234,9,21,12,2011,2,False,2011-12-21,clouds,10.8,11.0,87.0,15.0,False
2011-12-21 10:00:00,83,6,89,10,21,12,2011,2,False,2011-12-21,clouds,14.6,15.0,82.0,28.0,False
2011-12-21 11:00:00,53,3,56,11,21,12,2011,2,False,2011-12-21,clouds,14.6,15.0,82.0,28.0,False
2011-12-21 12:00:00,58,3,61,12,21,12,2011,2,False,2011-12-21,light_rain,13.6,14.0,88.0,26.0,False
2011-12-21 13:00:00,55,3,58,13,21,12,2011,2,False,2011-12-21,light_rain,12.7,13.0,94.0,20.0,False
2011-12-21 14:00:00,40,11,51,14,21,12,2011,2,False,2011-12-21,clouds,14.6,15.0,88.0,24.0,False
2011-12-21 15:00:00,57,4,61,15,21,12,2011,2,False,2011-12-21,clouds,14.6,15.0,88.0,26.0,False
2011-12-21 16:00:00,95,6,101,16,21,12,2011,2,False,2011-12-21,light_rain,12.7,13.0,100.0,22.0,False
2011-12-21 17:00:00,226,3,229,17,21,12,2011,2,False,2011-12-21,light_rain,12.7,13.0,100.0,22.0,False
2011-12-21 18:00:00,278,2,280,18,21,12,2011,2,False,2011-12-21,clouds,12.7,13.0,100.0,20.0,False
2011-12-21 19:00:00,200,9,209,19,21,12,2011,2,False,2011-12-21,clouds,15.5,16.0,94.0,22.0,False
2011-12-21 20:00:00,162,5,167,20,21,12,2011,2,False,2011-12-21,clouds,15.5,16.0,94.0,24.0,False
2011-12-21 21:00:00,114,9,123,21,21,12,2011,2,False,2011-12-21,clear,15.5,16.0,88.0,19.0,False
2011-12-21 22:00:00,102,3,105,22,21,12,2011,2,False,2011-12-21,clear,15.5,16.0,88.0,17.0,False
2011-12-21 23:00:00,54,0,54,23,21,12,2011,2,False,2011-12-21,clear,15.5,16.0,88.0,13.0,False
2011-12-22 00:00:00,24,3,27,0,22,12,2011,3,False,2011-12-22,clouds,15.5,16.0,82.0,7.0,False
2011-12-22 01:00:00,15,0,15,1,22,12,2011,3,False,2011-12-22,clear,12.7,13.0,94.0,6.0,False
2011-12-22 02:00:00,10,1,11,2,22,12,2011,3,False,2011-12-22,clear,14.6,15.0,82.0,7.0,False
2011-12-22 03:00:00,6,0,6,3,22,12,2011,3,False,2011-12-22,clear,12.7,13.0,67.0,11.0,False
2011-12-22 04:00:00,3,0,3,4,22,12,2011,3,False,2011-12-22,clear,9.9,10.0,82.0,9.0,False
2011-12-22 05:00:00,15,1,16,5,22,12,2011,3,False,2011-12-22,clear,9.9,10.0,82.0,0.0,False
2011-12-22 06:00:00,63,1,64,6,22,12,2011,3,False,2011-12-22,clear,8.9,9.0,87.0,0.0,False
2011-12-22 07:00:00,182,4,186,7,22,12,2011,3,False,2011-12-22,clear,8.0,8.0,93.0,0.0,False
2011-12-22 08:00:00,333,10,343,8,22,12,2011,3,False,2011-12-22,clouds,8.9,9.0,87.0,0.0,False
2011-12-22 09:00:00,218,10,228,9,22,12,2011,3,False,2011-12-22,clouds,9.9,10.0,87.0,6.0,False
2011-12-22 10:00:00,128,13,141,10,22,12,2011,3,False,2011-12-22,clouds,10.8,11.0,82.0,6.0,False
2011-12-22 11:00:00,135,10,145,11,22,12,2011,3,False,2011-12-22,clouds,12.7,13.0,77.0,0.0,False
2011-12-22 12:00:00,180,22,202,12,22,12,2011,3,False,2011-12-22,clouds,14.6,15.0,55.0,0.0,False
2011-12-22 13:00:00,167,21,188,13,22,12,2011,3,False,2011-12-22,clouds,13.6,14.0,63.0,0.0,False
2011-12-22 14:00:00,136,23,159,14,22,12,2011,3,False,2011-12-22,clouds,13.6,14.0,63.0,0.0,False
2011-12-22 15:00:00,186,28,214,15,22,12,2011,3,False,2011-12-22,clouds,14.6,15.0,59.0,0.0,False
2011-12-22 16:00:00,226,30,256,16,22,12,2011,3,False,2011-12-22,clouds,13.6,14.0,63.0,0.0,False
2011-12-22 17:00:00,332,24,356,17,22,12,2011,3,False,2011-12-22,clouds,12.7,13.0,67.0,11.0,False
2011-12-22 18:00:00,277,11,288,18,22,12,2011,3,False,2011-12-22,clouds,12.7,13.0,62.0,6.0,False
2011-12-22 19:00:00,130,12,142,19,22,12,2011,3,False,2011-12-22,clouds,12.7,13.0,62.0,0.0,False
2011-12-22 20:00:00,33,0,33,20,22,12,2011,3,False,2011-12-22,light_rain,11.7,12.0,71.0,0.0,False
2011-12-22 21:00:00,15,2,17,21,22,12,2011,3,False,2011-12-22,light_rain,11.7,12.0,71.0,0.0,False
2011-12-22 22:00:00,17,0,17,22,22,12,2011,3,False,2011-12-22,light_rain,8.9,8.0,93.0,7.0,False
2011-12-22 23:00:00,10,1,11,23,22,12,2011,3,False,2011-12-22,light_rain,10.8,11.0,87.0,0.0,False
2011-12-23 00:00:00,7,2,9,0,23,12,2011,4,False,2011-12-23,light_rain,10.8,11.0,87.0,13.0,False
2011-12-23 01:00:00,11,1,12,1,23,12,2011,4,False,2011-12-23,light_rain,10.8,11.0,87.0,13.0,False
2011-12-23 02:00:00,12,1,13,2,23,12,2011,4,False,2011-12-23,light_rain,9.9,10.0,94.0,9.0,False
2011-12-23 03:00:00,4,0,4,3,23,12,2011,4,False,2011-12-23,light_rain,9.9,10.0,94.0,9.0,False
2011-12-23 04:00:00,2,0,2,4,23,12,2011,4,False,2011-12-23,light_rain,9.9,10.0,94.0,19.0,False
2011-12-23 05:00:00,8,0,8,5,23,12,2011,4,False,2011-12-23,clear,8.9,7.0,93.0,13.0,False
2011-12-23 06:00:00,40,0,40,6,23,12,2011,4,False,2011-12-23,clear,9.9,10.0,82.0,17.0,False
2011-12-23 07:00:00,88,4,92,7,23,12,2011,4,False,2011-12-23,clear,9.9,10.0,82.0,15.0,False
2011-12-23 08:00:00,173,9,182,8,23,12,2011,4,False,2011-12-23,clear,10.8,11.0,76.0,17.0,False
2011-12-23 09:00:00,152,4,156,9,23,12,2011,4,False,2011-12-23,clear,10.8,11.0,66.0,20.0,False
2011-12-23 10:00:00,96,8,104,10,23,12,2011,4,False,2011-12-23,clear,10.8,11.0,62.0,24.0,False
2011-12-23 11:00:00,148,26,174,11,23,12,2011,4,False,2011-12-23,clear,10.8,11.0,58.0,30.0,False
2011-12-23 12:00:00,156,14,170,12,23,12,2011,4,False,2011-12-23,clear,10.8,11.0,54.0,35.0,False
2011-12-23 13:00:00,177,17,194,13,23,12,2011,4,False,2011-12-23,clear,10.8,11.0,50.0,31.0,False
2011-12-23 14:00:00,177,23,200,14,23,12,2011,4,False,2011-12-23,clear,10.8,11.0,54.0,28.0,False
2011-12-23 15:00:00,191,12,203,15,23,12,2011,4,False,2011-12-23,clear,9.9,10.0,54.0,24.0,False
2011-12-23 16:00:00,166,15,181,16,23,12,2011,4,False,2011-12-23,clear,9.9,10.0,50.0,20.0,False
2011-12-23 17:00:00,129,11,140,17,23,12,2011,4,False,2011-12-23,clear,8.9,7.0,53.0,15.0,False
2011-12-23 18:00:00,91,4,95,18,23,12,2011,4,False,2011-12-23,clear,8.9,6.0,50.0,17.0,False
2011-12-23 19:00:00,75,1,76,19,23,12,2011,4,False,2011-12-23,clear,8.0,6.0,53.0,13.0,False
2011-12-23 20:00:00,47,3,50,20,23,12,2011,4,False,2011-12-23,clear,7.0,4.0,61.0,22.0,False
2011-12-23 21:00:00,32,0,32,21,23,12,2011,4,False,2011-12-23,clear,7.0,4.0,61.0,15.0,False
2011-12-23 22:00:00,43,4,47,22,23,12,2011,4,False,2011-12-23,clear,7.0,5.0,66.0,13.0,False
2011-12-23 23:00:00,21,4,25,23,23,12,2011,4,False,2011-12-23,clear,7.0,6.0,66.0,9.0,False
2011-12-24 00:00:00,20,3,23,0,24,12,2011,5,True,2011-12-24,clouds,7.0,5.0,70.0,11.0,False
